,,15451,Gamlitz,"8462, 8461",61050,Gamlitz
,,00950,Gammersdorf,9064,20442,Magdalensberg
,,13625,Gamp,5400,50205,Hallein
,2006-12-31,17191,Gampelün,6820,80405,Frastanz
,,12588,Gampern,4851,41711,Gampern
,,15012,Gams,8130,60663,Frohnleiten
,,15768,Gams bei Hieflau,8922,61258,Landl
,,01870,Gamschitz,9861,20642,Krems in Kärnten
,,14586,Gamsgebirg,"8510, 8524",60350,Stainz
,,15013,Gamsgraben,8130,60663,Frohnleiten
,,10118,Gang,4343,41112,Mitterkirchen im Machland
,,13300,Gänsanger,4623,41808,Gunskirchen
,,04536,Gansbach,3122,31507,Dunkelsteinerwald
,,02897,Gänsdorf,9102,20817,Völkermarkt
,,03507,Gänserndorf,2230,30817,Gänserndorf
,,10699,Gansing,4753,41231,Taiskirchen im Innkreis
,,01693,Gantschach,9572,20503,Deutsch-Griffen
,2021-12-31,17062,Gantschier,6781,80101,Bartholomäberg
,2019-07-07,05991,Ganz,3281,32006,Oberndorf an der Melk
,,15915,Ganz,8680,62143,Mürzzuschlag
,,06828,Ganz,3900,32524,Schwarzenau
,,16819,Ganz,9971,70717,Matrei in Osttirol
,,05807,Ganzendorf,3151,30201,St. Pölten
,,02093,Gappen,9816,20644,Reißeck
,,13613,Gappen,"5524, 5523",50203,Annaberg-Lungötz
,,14479,Garanas,"8541, 8530",60349,Bad Schwanberg
,,17109,Gargellen,"6791, 6787",80120,St. Gallenkirch
,,02720,Gariusch,9112,20808,Griffen
,,17081,Garlitt,6733,80109,Fontanella
,,04204,Garmanns,3542,31311,Gföhl
,,05072,Garmanns,2126,31630,Ladendorf
,,03225,Garnberg,3343,30516,Hollenstein an der Ybbs
,,13634,Garnei,5431,50207,Kuchl
,,06406,Garolden,3852,32206,Gastern
,,16254,Garrach,8160,61761,Gutenberg-Stenzengreith
,,03939,Gars am Kamp,3571,31106,Gars am Kamp
2015-01-01,,17773,Garsella,6731,80124,Sonntag
,,11913,Garsten,"4451, 4400",41506,Garsten
,,01885,Garsten Nord,4400,41506,Garsten
,,06089,Gärtenberg,"3242, 3270, 3283, 3282",32011,St. Anton an der Jeßnitz
,,04616,Gartling,3233,31514,Kilb
2015-01-01,,17745,Gartln,3681,31511,Hofamt Priel
,,01401,Garzern,9321,20512,Kappel am Krappfeld
,,01592,Garzern,9314,20523,St. Georgen am Längsee
,,17085,Gaschurn,6793,80110,Gaschurn
,,16246,Gasen,8616,61711,Gasen
,,01681,Gasmai,9556,20515,Liebenfels
,,01077,Gasmai,"9554, 9556",21008,St. Urban
,,08922,Gaspoltshofen,4673,40806,Gaspoltshofen
,,01329,Gassarest,9342,20508,Gurk
,,01703,Gassarest,9341,20530,Straßburg
,,16167,Gasselberg,"8152, 8564",61611,Krottendorf-Gaisfeld
,,01402,Gasselhof,9314,20512,Kappel am Krappfeld
,,15271,Gasselsdorf,8750,62040,Judenburg
,,14598,Gasselsdorf,"8443, 8544, 8543",60347,Sankt Martin im Sulmtal
,,17325,Gassen,4893,41751,Zell am Moos
,,16869,Gassen,9962,70726,St. Veit in Defereggen
,,02259,Gassen,9542,20701,Afritz am See
,,09638,Gassen,4741,40834,Wendling
,,04851,Gassen,3243,31539,St. Leonhard am Forst
,,09052,Gassen,4716,40811,Hofkirchen an der Trattnach
,,04997,Gassen,3393,31550,Zelking-Matzleinsdorf
,,02520,Gassen,9714,20723,Stockenboi
,,10044,Gassen,4371,41104,Dimbach
,,14424,Gassing,"8605, 8642",62128,Sankt Lorenzen im Mürztal
,,01557,Gassing,9300,20534,Frauenstein
,,07503,Gassl,5211,40418,Lengau
,,07087,Gaßl,4600,40301,Wels
,,06844,Gaßles,3631,32514,Kirchschlag
,,13635,Gasteig,5431,50207,Kuchl
,,07180,Gasteig,5280,40404,Braunau am Inn
,,07322,Gasteig,5132,40409,Geretsberg
,,12623,Gasteig,4903,41714,Manning
,,01528,Gasteige,9322,20519,Micheldorf
,,05253,Gasteil,"2640, 2630",31825,Prigglitz
,,13821,Gastein,5151,50325,Nußdorf am Haunsberg
,,05714,Gasten,3200,31929,Ober-Grafendorf
,,06407,Gastern,3852,32206,Gastern
,,13985,Gasthofberg,5531,50406,Eben im Pongau
,2012-01-08,17069,Gasünd,6700,80103,Bludenz
,,02241,Gatschach,9762,20639,Weißensee
,,15726,Gatschen,8943,61203,Aigen im Ennstal
,,01208,Gatschling,8903,61222,Lassing
,,00149,Gattendorf,2474,10706,Gattendorf
,,17034,Gattererberg,6276,70932,Stummerberg
,,10886,Gattergaßling,4150,41344,Rohrbach-Berg
,,12732,Gatterlacken,4901,41722,Ottnang am Hausruck
,,11751,Gattern,4784,41423,Schardenberg
,,02898,Gattersdorf,9102,20817,Völkermarkt
,,05715,Gattmannsdorf,3200,31929,Ober-Grafendorf
,,09321,Gattring,4742,40822,Pram
,,05772,Gattring-Raking,3143,31934,Pyhra
,,09121,Gaubing,4633,40813,Kematen am Innbach
,,05026,Gaubitsch,2154,31611,Gaubitsch
,,03935,Gauderndorf,3730,31105,Eggenburg
,,01529,Gaudritz,9360,20519,Micheldorf
,,07116,Gaugsham,4950,40401,Altheim
,,15502,Gauitsch,"8442, 8451",61019,Kitzeck im Sausal
,,09893,Gaumberg,4060,41012,Leonding
,,10069,Gauning,4352,41107,Klam
,,04432,Gaupmannsgraben,3172,31409,Ramsau
,,08522,Gauschitzberg,4213,40622,Unterweitersdorf
,,15636,Gausendorf,8793,61120,Trofaiach
,,11584,Gautzham,4760,41414,Raab
,,05029,Gaweinstal,2191,31612,Gaweinstal
,,08825,Gebersdorf,4701,40802,Bad Schallerbach
,,07533,Gebertsham,5221,40419,Lochen am See
,,03599,Gebharts,3943,30935,Schrems
,,04056,Gebmanns,2115,31203,Ernstbrunn
,,08975,Geboltskirchen,4682,40807,Geboltskirchen
,,17506,Gebreite,9912,70704,Anras
,,04199,Gedersdorf,3494,31310,Gedersdorf
,,05299,Gegend,2662,31836,Schwarzau im Gebirge
,,17411,Gegend,4894,41719,Oberhofen am Irrsee
,,04395,Gegend Egg,3170,31403,Hainfeld
,,10296,Gehnbach,4754,41201,Andrichsfurt
,,11572,Geibing,4792,41413,Münzkirchen
,,12860,Geidenberg,4844,41731,Regau
,,15215,Geier,"8272, 8271",62264,Bad Waltersdorf
,,09014,Geierau,4680,40809,Haag am Hausruck
,,10363,Geiersberg,4922,41206,Geiersberg
,,08346,Geierschlag,"4252, 3925",40611,Liebenau
,,12342,Geierschlag,"4191, 4184",41628,Vorderweißenbach
,,01046,Geiersdorf,9064,20442,Magdalensberg
,,07818,Geierseck,5242,40436,St. Johann am Walde
,,05528,Geigelberg,3443,31902,Asperhofen
,,13353,Geigen,4631,41810,Krenglbach
,,04923,Geigenberg,3243,31539,St. Leonhard am Forst
,,10376,Geinberg,4943,41207,Geinberg
,,15094,Geiseldorf,"8274, 8272",62205,Buch-St. Magdalena
,,11734,Geiselham,4762,41421,St. Willibald
,,11299,Geiselreith,4160,41343,Aigen-Schlägl
,,01403,Geiselsdorf,9321,20512,Kappel am Krappfeld
,,13476,Geisensheim,"4632, 4631",41816,Pichl bei Wels
,2014-12-31,16967,Geist,6675,70832,Tannheim
,,16148,Geistthal,8153,61628,Geistthal-Södingberg
,,12232,Geitenedt,4202,41613,Kirchschlag bei Linz
,,04065,Geitzendorf,2002,31204,Großmugl
2018-01-01,,17825,Geizedt,4762,41421,St. Willibald
,,12511,Geldigen,4873,41709,Frankenburg am Hausruck
,,05872,Gemeinlebarn,3133,31943,Traismauer
,,09910,Gemering,4490,41013,St. Florian
,,08038,Gemersdorf,4083,40505,Haibach ob der Donau
,,05398,Gemersdorf,3071,31903,Böheimkirchen
,,02942,Gemmersdorf,9421,20913,St. Andrä
,,01827,Gendorf,"9805, 9800",20602,Baldramsdorf
,,12589,Genstetten,4851,41711,Gampern
,,00482,Gentschach,9640,20307,Kötschach-Mauthen
,,13636,Georgenberg,5431,50207,Kuchl
,,06765,Georgenberg,3800,32505,Göpfritz an der Wild
,,01538,Gerach,9341,20520,Mölbling
,,03952,Geras,2093,31107,Geras
,,06697,Gerasdorf,2201,31235,Gerasdorf bei Wien
,,05278,Gerasdorf am Steinfeld,2731,31831,St. Egyden am Steinfeld
,,10939,Gerastorf,4142,41312,Hofkirchen im Mühlkreis
,,07280,Gerberling,5142,40407,Feldkirchen bei Mattighofen
,,12034,Gerbersdorf,4211,41601,Alberndorf in der Riedmark
,,15553,Gerbersdorf,8413,61055,Sankt Georgen an der Stiefing
,,09855,Gerersdorf,4531,41009,Kematen an der Krems
,,06330,Gerersdorf,3443,32131,Sieghartskirchen
,,04808,Gerersdorf,"3650, 3653",31534,Pöggstall
,,05455,Gerersdorf,3385,31907,Gerersdorf
,,16576,Gerersdorf,4312,41118,Ried in der Riedmark
,,09840,Gerersdorf,4063,41007,Hörsching
,,00040,Gerersdorf bei Güssing,7542,10404,Gerersdorf-Sulz
,,07323,Geretsberg,5132,40409,Geretsberg
,,11092,Geretschlag,4153,41326,Peilstein im Mühlviertel
,,10802,Geretsdorf,4942,41236,Wippenham
,,07213,Geretsdorf,5274,40405,Burgkirchen
,,07419,Geretsdorf,5122,40414,Hochburg-Ach
,,12809,Geretseck,4891,41726,Pöndorf
,,04887,Geretzbach,3244,31537,Ruprechtshofen
,,10449,Gerhagen,4772,41212,Lambrechten
,,13159,Gerhardsberg,4842,41752,Zell am Pettenfirst
,,09322,Gerhartsbrunn,4742,40822,Pram
,,03469,Gerhaus,2471,30721,Rohrau
,,17381,Gerichtsberg,"3170, 2572",31403,Hainfeld
,,02220,Gerlamoos,9754,20637,Steinfeld
,,07032,Gerlas,3931,32530,Zwettl-Niederösterreich
,,12951,Gerlham,4863,41739,Seewalchen am Attersee
,,11201,Gerling,4113,41332,St. Martin im Mühlkreis
,,12153,Gerling,4101,41606,Feldkirchen an der Donau
,,12216,Gerling,4175,41612,Herzogsdorf
,,14258,Gerling,5760,50619,Saalfelden am Steinernen Meer
,,17008,Gerlos,6281,70912,Gerlos
,,17009,Gerlosberg,6280,70913,Gerlosberg
,,04006,Germanns,3593,31119,Röhrenbach
,,07033,Germanns,3910,32530,Zwettl-Niederösterreich
,,05419,Gern,3053,31904,Brand-Laaben
,,11355,Gerolding,4770,41402,Andorf
,,04537,Gerolding,3392,31507,Dunkelsteinerwald
,,07034,Gerotten,3910,32530,Zwettl-Niederösterreich
,,11510,Gersdorf,4092,41409,Esternberg
,,15811,Gersdorf,8962,61261,Mitterberg-Sankt Martin
,,01366,Gersdorf,9063,20527,St. Veit an der Glan
,,14472,Gersdorf,"8524, 8523",60344,Deutschlandsberg
,,16249,Gersdorf an der Feistritz,"8265, 8212",61759,Gersdorf an der Feistritz
,,15609,Gersdorf an der Mur,8472,61061,Straß in Steiermark
,,17382,Gerstbach,3170,31403,Hainfeld
,,06757,Gerweis,3903,32504,Echsenbach
,,12720,Gessenschwandt,4882,41721,Oberwang
,,13113,Geßlingen,4890,41748,Weißenkirchen im Attergau
,,09077,Geßwagen,4720,40812,Kallham
,,03891,Gettsdorf,3710,31053,Ziersdorf
,,05521,Getzersdorf,3131,31913,Inzersdorf-Getzersdorf
,,05773,Getzersdorf,3143,31934,Pyhra
,,10854,Getzing,4122,41305,Arnreit
,,13180,Getzing,4671,41801,Aichkirchen
,,11356,Getzing,4770,41402,Andorf
2015-01-01,,17790,Gewerbegebiet,5225,40416,Jeging
2007-01-01,,17537,Gewerbegebiet-Salzweg,4894,41719,Oberhofen am Irrsee
,,10268,Gewerbepark,4707,40827,Schlüßlberg
2007-01-15,,17601,Gewerbepark,4351,41123,Saxen
,,01615,Gewerbepark,4742,40822,Pram
2010-11-08,,17658,Gewerbepark Mitte,4846,41730,Redlham
,,08430,Gewerbepark Neukirchen bei Lambach,4671,41813,Neukirchen bei Lambach
2010-11-08,,17657,Gewerbepark Ost,4846,41730,Redlham
2007-01-01,,17564,Gewerbepark Süd,4730,40831,Waizenkirchen
2010-11-08,,17659,Gewerbepark West,4846,41730,Redlham
,,02165,Gewerbestraße,4842,41752,Zell am Pettenfirst
,,05236,Geyerhof,2650,31821,Payerbach
,,04149,Geyersberg,3122,31303,Bergern im Dunkelsteinerwald
,,13707,Gfalls,5061,50309,Elsbethen
,,08069,Gfehret,4081,40506,Hartkirchen
,,08901,Gferedt,4713,40805,Gallspach
,,08874,Gferedt,4724,40804,Eschenau im Hausruckkreis
,,09142,Gferet,4714,40814,Meggenhofen
,,13354,Gfereth,4631,41810,Krenglbach
,,12476,Gferreth,4892,41708,Fornach
,,05420,Gföhl,3053,31904,Brand-Laaben
,,04205,Gföhl,3542,31311,Gföhl
,,04206,Gföhleramt,3542,31311,Gföhl
,,14312,Gföll,5091,50623,Unken
,,09551,Gföll,4731,40831,Waizenkirchen
,,01442,Gföllgraben,8762,62044,Pölstal
,,08123,Gföllnerwald,4731,40508,Prambachkirchen
,,13203,Giering,4654,41803,Bad Wimsbach-Neydharting
,,13530,Giering,4621,41819,Sipbachzell
,,13518,Giering,4642,41817,Sattledt
,,10887,Gierling,4150,41344,Rohrbach-Berg
,,14632,Gieselegg,8551,60351,Wies
,,14668,Gießelsdorf,8354,62387,Sankt Anna am Aigen
,,16185,Gießenberg,8562,61615,Mooskirchen
,,04279,Gießhübl,3643,31326,Maria Laach am Jauerling
,,05696,Gießhübl,3052,31927,Neustift-Innermanzing
,,05146,Gießhübl,2372,31707,Gießhübl
,,07281,Gietzing,5143,40407,Feldkirchen bei Mattighofen
,,13114,Giga,4890,41748,Weißenkirchen im Attergau
,,06237,Gigging,3474,32114,Kirchberg am Wagram
,2006-12-31,14794,Gigging,8082,62363,Sankt Stefan im Rosental
,,10489,Gigling,4941,41214,Mehrnbach
,,06540,Gilgenberg,3844,32222,Waldkirchen an der Thaya
,,07342,Gilgenberg am Weilhart,5133,40410,Gilgenberg am Weilhart
,,07343,Gilgenberg Revier,5133,40410,Gilgenberg am Weilhart
,,04144,Gillaus,3613,31302,Albrechtsberg an der Großen Krems
,,14863,Gillersdorf,8282,62273,Bad Loipersdorf
,,06136,Gimpering,3251,32008,Purgstall an der Erlauf
,,15637,Gimplach,8793,61120,Trofaiach
,,10541,Gimpling,4961,41217,Mühlheim am Inn
,,14040,Ginau,"5602, 5600",50418,Sankt Johann im Pongau
,2017-12-31,06116,Ginning,3270,32013,Scheibbs
,2017-12-31,06117,Ginselberg,3270,32013,Scheibbs
,,07918,Ginshöring,5134,40442,Schwand im Innkreis
,,10888,Gintersberg,4150,41344,Rohrbach-Berg
,,05046,Ginzersdorf,2143,31617,Großkrut
,,11715,Ginzlberg,4792,41420,St. Roman
,,11716,Ginzldorf,4793,41420,St. Roman
,,16999,Ginzling,6295,70908,Finkenberg
2018-01-01,,17809,Ginzling,6295,70920,Mayrhofen
,,01192,Girm,7301,10801,Deutschkreutz
,,10768,Gitthof,4924,41234,Waldzell
,2013-05-06,13761,Gitzen,5322,50319,Hof bei Salzburg
,,02454,Glabatschach,9612,20719,Nötsch im Gailtal
,,01135,Glabegg,9560,21010,Steuerberg
,,01704,Glabötsch,9341,20530,Straßburg
,,00618,Glainach,9170,20405,Ferlach
,,00582,Glan,9560,21002,Feldkirchen in Kärnten
,,00583,Glanblick,9560,21002,Feldkirchen in Kärnten
,,13741,Glanegg,5082,50314,Grödig
,,00642,Glanegg,9555,21003,Glanegg
,,00673,Glanhofen,9560,21002,Feldkirchen in Kärnten
,,16595,Glantersberg,6361,70406,Hopfgarten im Brixental
,,00643,Glantscha,9555,21003,Glanegg
,,02695,Glantschach,9132,20806,Gallizien
,,01463,Glantschach,9556,20515,Liebenfels
,,01933,Glanz,9773,20611,Irschen
,,16849,Glanz,9903,70720,Oberlienz
,,02342,Glanz,9702,20710,Ferndorf
,,00730,Glanz,9562,21005,Himmelberg
,,15458,Glanz,8463,61054,Leutschach an der Weinstraße
,,16820,Glanz,9971,70717,Matrei in Osttirol
,,01572,Glanz,9342,20508,Gurk
,,15659,Glarsdorf,"8792, 8773, 8793",61106,Kammern im Liesingtal
2007-01-01,2016-02-03,17548,Glasau,4191,41625,Vorderweißenbach
,,13708,Glasenbach,5061,50309,Elsbethen
,,12289,Glashütten,4180,41619,Reichenau im Mühlkreis
,,03353,Glashütten,"2534, 2533",30601,Alland
,,08347,Glashütten,4252,40611,Liebenau
,,00192,Glashütten bei Langeck im Burgenland,7442,10809,Lockenhaus
,,00307,Glashütten bei Schlaining,7435,10924,Unterkohlstätten
,,00043,Glasing,7540,10405,Güssing
,,04066,Glaswein,2032,31204,Großmugl
,,01846,Glatschach,9772,20604,Dellach im Drautal
,,14712,Glatzau,8082,62381,Kirchbach-Zerlach
,,07752,Glatzberg,5233,40432,Pischelsdorf am Engelbach
,,14816,Glatzental,8342,62380,Gnas
,,12894,Glatzing,4690,41732,Rüstorf
,,11544,Glatzing,4794,41411,Kopfing im Innkreis
,,03783,Glaubendorf,"3704, 3710",31019,Heldenberg
,,10508,Gledt,4931,41215,Mettmach
,,06605,Gleichenbach,2812,32312,Hollenthon
,,14641,Gleichenberg Dorf,8344,62375,Bad Gleichenberg
,,15835,Gleiming,8973,61265,Schladming
,,03110,Glein,9431,20923,Wolfsberg
,,15381,Glein,8720,62046,Sankt Margarethen bei Knittelfeld
,,09764,Gleinkerau,4582,40918,Spital am Pyhrn
,,15462,Gleinstätten,8443,61051,Gleinstätten
,,16252,Gleisdorf,8200,61760,Gleisdorf
,,17488,Gleiß,3332,30533,Sonntagberg
,,05283,Gleißenfeld,2831,31832,Scheiblingkirchen-Thernberg
,,02622,Gletschach,9112,20808,Griffen
,,17324,Gletschach,9111,20817,Völkermarkt
,,03509,Glinzendorf,2280,30819,Glinzendorf
,,02707,Globasnitz,9142,20807,Globasnitz
,,04264,Gloden,3522,31324,Lichtenau im Waldviertel
,,01307,Glödnitz,9346,20506,Glödnitz
,,05203,Gloggnitz,"2671, 2640",31810,Gloggnitz
,,14670,Glojach,8421,62389,Sankt Stefan im Rosental
,,16800,Glor-Berg,9981,70712,Kals am Großglockner
,,04617,Glosbach,3233,31514,Kilb
,,11147,Glotzing,4134,41328,Putzleinsdorf
,2019-12-04,10276,Gloxwald,"4391, 4382",41125,Waldhausen im Strudengau
,,11235,Gmain,4170,41346,St. Stefan-Afiesl
,,11963,Gmain,"4442, 4400",41514,St. Ulrich bei Steyr
2010-11-08,,17687,Gmainhofmühle,3650,31534,Pöggstall
,,04675,Gmaining,3663,31525,Münichreith-Laimbach
,,12972,Gmauret,4853,41740,Steinbach am Attersee
,,09380,Gmein,4084,40824,St. Agatha
2007-01-01,,17554,Gmeinau,4775,41426,Taufkirchen an der Pram
,,12477,Gmeineck,4892,41708,Fornach
,,11862,Gmeinedt,4755,41430,Zell an der Pram
,,08393,Gmeinerhof,4230,40614,Pregarten
,,08203,Gmeinholz,4074,40512,Stroheim
,,03600,Gmünd,3950,30908,Gmünd
,,01896,Gmünd,9853,20608,Gmünd in Kärnten
,,08665,Gmunden,4810,40705,Gmunden
,,08597,Gmundnerberg,"4814, 4813, 4812",40701,Altmünster
,,06090,Gnadenberg,3283,32011,St. Anton an der Jeßnitz
,,05032,Gnadendorf,2152,31613,Gnadendorf
,,16481,Gnadenwald,6069,70311,Gnadenwald
,,14917,Gnaning,8072,60662,Fernitz-Mellach
,,14673,Gnas,8342,62380,Gnas
,,12414,Gneisting,4904,41704,Atzbach
,,03148,Gneixendorf,3500,30101,Krems an der Donau
,,00687,Gnesau,9563,21004,Gnesau
,,14677,Gniebing,"8332, 8330",62379,Feldbach
,,16367,Gnies,"8261, 8262",61748,Sinabelkirchen
,,01910,Gnoppnitz,9761,20609,Greifenburg
,,04222,Gobelsburg,3550,31322,Langenlois
,,04007,Gobelsdorf,3592,31119,Röhrenbach
,,00304,Goberling,7461,10923,Stadtschlaining
,,15407,Gobernitz,8720,62046,Sankt Margarethen bei Knittelfeld
,,01338,Gobertal,9375,20509,Guttaring
,,01387,Gobertal,9375,20511,Hüttenberg
,2006-12-31,05911,Göblasbruck,3150,31947,Wilhelmsburg
,,12512,Göblberg,4873,41709,Frankenburg am Hausruck
,,10549,Gobrechtsham,4912,41218,Neuhofen im Innkreis
,,00465,Goderschach,9634,20306,Kirchbach
,,10834,Godersdorf,4121,41304,Altenfelden
,,02354,Gödersdorf,9585,20711,Finkenstein am Faaker See
,,02943,Goding,"9421, 9431",20913,St. Andrä
,,16782,Gödnach,9991,70707,Dölsach
,,17193,Göfis,6811,80407,Göfis
,,01136,Goggau,9560,21010,Steuerberg
,,03859,Goggendorf,3714,31043,Sitzendorf an der Schmida
,,01594,Goggerwenig,9300,20523,St. Georgen am Längsee
,,03953,Goggitsch,"3753, 2093",31107,Geras
,,16353,Goggitsch,"8321, 8323",61746,St. Margarethen an der Raab
,,16590,Going am Wilden Kaiser,6353,70404,Going am Wilden Kaiser
,,13941,Gois,5071,50338,Wals-Siezenheim
,,11486,Goldberg,4761,41408,Enzenkirchen
,,00339,Goldberg,9635,20302,Dellach
,,11971,Goldberg,"4521, 4493",41515,Schiedlberg
,,07324,Goldbrunn,5132,40409,Geretsberg
,,01828,Goldeck,9805,20602,Baldramsdorf
,,05651,Goldegg,3110,31925,Neidling
,,08164,Goldenberg,4070,40509,Pupping
,,15468,Goldes,"8443, 8453, 8452",61013,Großklein
,,04083,Goldgeben,3464,31208,Hausleiten
,,13355,Gölding,4631,41810,Krenglbach
,,12175,Goldwörth,4102,41608,Goldwörth
,,01114,Golk,9552,21009,Steindorf am Ossiacher See
,,17507,Goll,9912,70704,Anras
,,13670,Gollacken,5102,50302,Anthering
,,06232,Gollarn,3441,32131,Sieghartskirchen
,,17334,Gollau,4893,41751,Zell am Moos
,,03758,Göllersdorf,2013,31008,Göllersdorf
,,04568,Golling,3381,31509,Golling an der Erlauf
,,13619,Golling an der Salzach,5440,50204,Golling an der Salzach
,,07504,Gollmannseck,5211,40418,Lengau
,,10889,Gollner,4150,41344,Rohrbach-Berg
,,14365,Gollrad,8635,62142,Mariazell
,,00152,Gols,7122,10707,Gols
,,01404,Gölsach,9321,20512,Kappel am Krappfeld
,,04396,Gölsen,3170,31403,Hainfeld
,,00853,Göltschach,9161,20417,Maria Rain
,,00520,Golz,9622,20320,Gitschtal
,,13736,Göming,5114,50313,Göming
,,10407,Gonetsreith,4921,41209,Hohenzell
,,17343,Gönitz,"9470, 9433, 9112",20918,St. Paul im Lavanttal
,,17342,Gönitz,9433,20913,St. Andrä
,,02673,Gonowetz,"9143, 9150",20805,Feistritz ob Bleiburg
,,06766,Göpfritz an der Wild,3800,32505,Göpfritz an der Wild
,,06422,Göpfritzschlag,3822,32209,Karlstein an der Thaya
,,01840,Goppelsberg,9771,20603,Berg im Drautal
,,11669,Gopperding,4782,41418,St. Florian am Inn
,,07477,Gopperding,5232,40417,Kirchberg bei Mattighofen
,,11840,Göpping,4783,41429,Wernstein am Inn
,,13077,Gopprechting,4870,41747,Vöcklamarkt
,,03668,Gopprechts,"3873, 3874",30925,Litschau
,,05429,Görb,4822,40702,Bad Goisern am Hallstättersee
,,16783,Göriach,9991,70707,Dölsach
,,00951,Göriach,9064,20442,Magdalensberg
,,00809,Göriach,9161,20414,Köttmannsdorf
,,16883,Göriach,9972,70734,Virgen
,,14076,Göriach,5574,50501,Göriach
,,02556,Göriach,9220,20725,Velden am Wörther See
,,02101,Göriach,9812,20643,Lurnfeld
,,14446,Göriach,"8624, 8625, 8636",62135,Turnau
,,02384,Göriach,9613,20713,Hohenthurn
,,02501,Gorintschach,9184,20722,St. Jakob im Rosental
,,00968,Goritschach,9130,20425,Poggersdorf
,,02331,Goritschach,9500,20201,Villach
,,02860,Goritschach,9133,20815,Sittersdorf
,,01099,Goritschach,9535,20432,Schiefling am Wörthersee
,,02576,Goritschach,9241,20727,Wernberg
,,02696,Goritschach,9132,20806,Gallizien
,,00913,Goritschach,9065,20402,Ebenthal in Kärnten
,,02355,Goritschach,9584,20711,Finkenstein am Faaker See
,,00926,Goritschitzen,9062,20421,Moosburg
,,01858,Göritz,9843,20605,Großkirchheim
,,14404,Göritz,"8642, 8605",62140,Kapfenberg
,,16106,Goritz bei Radkersburg,8490,62376,Bad Radkersburg
,,02932,Görlitzen,9462,20901,Bad St. Leonhard im Lavanttal
,,17110,Gortipohl,6791,80120,St. Gallenkirch
,,16870,Görtschach,9962,70726,St. Veit in Defereggen
,,02060,Görtschach,9872,20620,Millstatt am See
,,00371,Görtschach,9615,20305,Hermagor-Pressegger See
,,02538,Görtschach,9521,20724,Treffen am Ossiacher See
,,00828,Görtschach,9201,20415,Krumpendorf am Wörthersee
,,16784,Görtschach,9991,70707,Dölsach
,,00619,Görtschach,9170,20405,Ferlach
,,00689,Görzberg,9563,21004,Gnesau
,,00690,Görzwinkl,9563,21004,Gnesau
,,08675,Gosau,"4825, 4824",40706,Gosau
,,08682,Gosauzwang,"4823, 4830",40709,Hallstatt
,,01271,Göschelsberg,9572,20503,Deutsch-Griffen
,,06423,Goschenreith,3822,32209,Karlstein an der Thaya
,,06394,Goschenreith am Taxenbache,3843,32203,Dobersberg
,,01078,Göschl,9554,21008,St. Urban
,,16072,Gosdorf,8480,62383,Mureck
,,06248,Gösing am Wagram,3482,32106,Fels am Wagram
,,06037,Gösing an der Mariazeller Bahn,"3223, 3221",32007,Puchenstuben
,,03975,Goslarn,3763,31111,Japons
,,15673,Göß,8700,61108,Leoben
,,02006,Göß,9854,20619,Malta
,,04170,Goßam,3644,31553,Emmersdorf an der Donau
,,01464,Gößeberg,9556,20515,Liebenfels
,,17303,Gößeberg,9554,21008,St. Urban
,,01593,Gösseling,9314,20523,St. Georgen am Längsee
,,00644,Gösselsberg,9555,21003,Glanegg
,,02634,Gösselsdorf,9141,20803,Eberndorf
,,01388,Gossen,9376,20511,Hüttenberg
,,15770,Gössenberg,8966,61254,Aich
,,14682,Gossendorf,"8344, 8330",62379,Feldbach
,,14931,Gössendorf,8077,60611,Gössendorf
,,08263,Gossenreith,4242,40605,Hirschbach im Mühlkreis
,,02061,Gössering,9872,20620,Millstatt am See
,,15638,Gößgraben,8793,61120,Trofaiach
,,15776,Gößl,8993,61215,Grundlsee
,,02201,Gößnitz,9832,20636,Stall
,,03510,Gösting,2225,30863,Zistersdorf
,,05953,Göstling an der Ybbs,3345,32002,Göstling an der Ybbs
,2018-11-07,05288,Göstritz,2641,31833,Schottwien
,,08363,Götschka,4212,40612,Neumarkt im Mühlkreis
,,01015,Gotschuchen,9173,20428,St. Margareten im Rosental
,,16302,Göttelsberg,8160,61730,Mortantsch
,,01047,Gottesbichl,9020,20442,Magdalensberg
,,02577,Gottestal,9241,20727,Wernberg
,,10700,Gotthalmsedt,4753,41231,Taiskirchen im Innkreis
,,09015,Gotthaming,4680,40809,Haag am Hausruck
,,06858,Gotthardschlag,3623,32515,Kottes-Purk
,,05640,Gotthartsberg,3042,32139,Würmla
,,05360,Gottleitsberg,3033,31901,Altlengbach
,,03454,Göttlesbrunn,2464,30708,Göttlesbrunn-Arbesthal
,,15507,Göttling,8403,61020,Lang
,,15385,Gottsbach,8715,62046,Sankt Margarethen bei Knittelfeld
,,04988,Göttsbach,3370,31549,Ybbs an der Donau
,,04758,Gottsberg,3650,31534,Pöggstall
,,05209,Göttschach,2632,31811,Grafenbach-St. Valentin
,,04783,Gottsdorf,3680,31530,Persenbeug-Gottsdorf
,,12328,Götzelsdorf,4221,41624,Steyregg
,,08204,Götzenberg,4074,40512,Stroheim
,,03049,Götzendorf,9423,20914,St. Georgen im Lavanttal
,,15300,Götzendorf,8761,62043,Pöls-Oberkurzheim
,,15203,Götzendorf,"2852, 8244",62247,Schäffern
,,11067,Götzendorf,4151,41325,Oepping
,,03455,Götzendorf an der Leitha,"2435, 2434",30709,Götzendorf an der Leitha
